split,version,camera,img_path,W,H,image_id,sd_token,class_10,class_id,x0,y0,x1,y1,area,tightened,_w,_h,_area,_size_bucket
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n016-2018-07-03-11-48-56+0800__CAM_BACK_LEFT__1530589852197664.jpg,1600,900,36884,8bff48ef177f47688a7e9e4e30d879f2,pedestrian,5,901,429,921,501,1440.0,0,20,72,1440,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n016-2018-07-03-11-48-56+0800__CAM_BACK_LEFT__1530589852197664.jpg,1600,900,36884,8bff48ef177f47688a7e9e4e30d879f2,motorcycle,6,466,451,595,578,16383.0,0,129,127,16383,L
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n016-2018-07-03-11-48-56+0800__CAM_BACK_LEFT__1530589852197664.jpg,1600,900,36884,8bff48ef177f47688a7e9e4e30d879f2,pedestrian,5,412,403,451,513,4290.0,0,39,110,4290,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n016-2018-07-03-11-48-56+0800__CAM_BACK_LEFT__1530589852197664.jpg,1600,900,36884,8bff48ef177f47688a7e9e4e30d879f2,pedestrian,5,886,433,904,492,1062.0,0,18,59,1062,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n016-2018-07-03-11-48-56+0800__CAM_BACK_LEFT__1530589852197664.jpg,1600,900,36884,8bff48ef177f47688a7e9e4e30d879f2,motorcycle,6,647,445,732,545,8500.0,0,85,100,8500,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n016-2018-07-03-11-48-56+0800__CAM_BACK_LEFT__1530589852197664.jpg,1600,900,36884,8bff48ef177f47688a7e9e4e30d879f2,pedestrian,5,493,423,534,536,4633.0,0,41,113,4633,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n016-2018-07-03-11-48-56+0800__CAM_BACK_LEFT__1530589852197664.jpg,1600,900,36884,8bff48ef177f47688a7e9e4e30d879f2,pedestrian,5,717,443,790,595,11096.0,0,73,152,11096,L
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n016-2018-07-03-11-48-56+0800__CAM_BACK_LEFT__1530589852197664.jpg,1600,900,36884,8bff48ef177f47688a7e9e4e30d879f2,motorcycle,6,902,455,1088,576,22506.0,0,186,121,22506,L
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n016-2018-07-03-11-48-56+0800__CAM_BACK_LEFT__1530589852197664.jpg,1600,900,36884,8bff48ef177f47688a7e9e4e30d879f2,bicycle,7,990,462,1136,552,13140.0,0,146,90,13140,L
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n016-2018-07-03-11-48-56+0800__CAM_BACK_LEFT__1530589852197664.jpg,1600,900,36884,8bff48ef177f47688a7e9e4e30d879f2,bicycle,7,938,457,1111,563,18338.0,0,173,106,18338,L
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n016-2018-07-03-11-48-56+0800__CAM_BACK_LEFT__1530589852197664.jpg,1600,900,36884,8bff48ef177f47688a7e9e4e30d879f2,pedestrian,5,853,436,873,500,1280.0,0,20,64,1280,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n016-2018-07-03-11-48-56+0800__CAM_BACK_LEFT__1530589852197664.jpg,1600,900,36884,8bff48ef177f47688a7e9e4e30d879f2,pedestrian,5,653,439,717,599,10240.0,0,64,160,10240,L
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n016-2018-07-03-11-48-56+0800__CAM_BACK_LEFT__1530589852197664.jpg,1600,900,36884,8bff48ef177f47688a7e9e4e30d879f2,bicycle,7,929,478,1026,627,14453.0,0,97,149,14453,L
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n016-2018-07-03-11-48-56+0800__CAM_BACK_LEFT__1530589852197664.jpg,1600,900,36884,8bff48ef177f47688a7e9e4e30d879f2,pedestrian,5,831,427,850,492,1235.0,0,19,65,1235,M
train,v1.0-train,CAM_BACK_LEFT,data/nuimages/samples/CAM_BACK_LEFT/n016-2018-07-03-11-48-56+0800__CAM_BACK_LEFT__1530589852197664.jpg,1600,900,36884,8bff48ef177f47688a7e9e4e30d879f2,car,0,0,466,324,855,126036.0,0,324,389,126036,L
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n003-2018-01-04-11-37-37+0800__CAM_BACK__1515037123217773.jpg,1600,900,37139,8cf8f08f6f1846a6b1014a8ee1971b8a,car,0,1037,426,1079,451,1050.0,0,42,25,1050,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n003-2018-01-04-11-37-37+0800__CAM_BACK__1515037123217773.jpg,1600,900,37139,8cf8f08f6f1846a6b1014a8ee1971b8a,motorcycle,6,665,420,701,473,1908.0,0,36,53,1908,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n003-2018-01-04-11-37-37+0800__CAM_BACK__1515037123217773.jpg,1600,900,37139,8cf8f08f6f1846a6b1014a8ee1971b8a,motorcycle,6,217,425,242,457,800.0,0,25,32,800,S
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n003-2018-01-04-11-37-37+0800__CAM_BACK__1515037123217773.jpg,1600,900,37139,8cf8f08f6f1846a6b1014a8ee1971b8a,motorcycle,6,271,423,294,458,805.0,0,23,35,805,S
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n003-2018-01-04-11-37-37+0800__CAM_BACK__1515037123217773.jpg,1600,900,37139,8cf8f08f6f1846a6b1014a8ee1971b8a,car,0,1094,428,1137,454,1118.0,0,43,26,1118,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n003-2018-01-04-11-37-37+0800__CAM_BACK__1515037123217773.jpg,1600,900,37139,8cf8f08f6f1846a6b1014a8ee1971b8a,car,0,517,429,539,447,396.0,0,22,18,396,S
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n003-2018-01-04-11-37-37+0800__CAM_BACK__1515037123217773.jpg,1600,900,37139,8cf8f08f6f1846a6b1014a8ee1971b8a,car,0,1061,428,1102,453,1025.0,0,41,25,1025,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n003-2018-01-04-11-37-37+0800__CAM_BACK__1515037123217773.jpg,1600,900,37139,8cf8f08f6f1846a6b1014a8ee1971b8a,pedestrian,5,440,419,453,452,429.0,0,13,33,429,S
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n003-2018-01-04-11-37-37+0800__CAM_BACK__1515037123217773.jpg,1600,900,37139,8cf8f08f6f1846a6b1014a8ee1971b8a,motorcycle,6,249,424,272,457,759.0,0,23,33,759,S
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n003-2018-01-04-11-37-37+0800__CAM_BACK__1515037123217773.jpg,1600,900,37139,8cf8f08f6f1846a6b1014a8ee1971b8a,car,0,727,427,801,493,4884.0,0,74,66,4884,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n003-2018-01-04-11-37-37+0800__CAM_BACK__1515037123217773.jpg,1600,900,37139,8cf8f08f6f1846a6b1014a8ee1971b8a,bus,2,534,390,587,460,3710.0,0,53,70,3710,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n003-2018-01-04-11-37-37+0800__CAM_BACK__1515037123217773.jpg,1600,900,37139,8cf8f08f6f1846a6b1014a8ee1971b8a,truck,1,1176,403,1295,451,5712.0,0,119,48,5712,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n013-2018-08-16-16-15-38+0800__CAM_FRONT__1534407613112407.jpg,1600,900,37154,8d045cbfe2dd40039a1e49f2f2272a56,pedestrian,5,94,484,167,660,12848.0,0,73,176,12848,L
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n013-2018-08-16-16-15-38+0800__CAM_FRONT__1534407613112407.jpg,1600,900,37154,8d045cbfe2dd40039a1e49f2f2272a56,bus,2,922,420,996,502,6068.0,0,74,82,6068,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n013-2018-08-16-16-15-38+0800__CAM_FRONT__1534407613112407.jpg,1600,900,37154,8d045cbfe2dd40039a1e49f2f2272a56,car,0,762,468,815,490,1166.0,0,53,22,1166,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n013-2018-08-16-16-15-38+0800__CAM_FRONT__1534407613112407.jpg,1600,900,37154,8d045cbfe2dd40039a1e49f2f2272a56,bus,2,809,443,829,467,480.0,0,20,24,480,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n013-2018-08-16-16-15-38+0800__CAM_FRONT__1534407613112407.jpg,1600,900,37154,8d045cbfe2dd40039a1e49f2f2272a56,pedestrian,5,1272,429,1298,499,1820.0,0,26,70,1820,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n013-2018-08-16-16-15-38+0800__CAM_FRONT__1534407613112407.jpg,1600,900,37154,8d045cbfe2dd40039a1e49f2f2272a56,pedestrian,5,1329,425,1361,495,2240.0,0,32,70,2240,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n013-2018-08-16-16-15-38+0800__CAM_FRONT__1534407613112407.jpg,1600,900,37154,8d045cbfe2dd40039a1e49f2f2272a56,pedestrian,5,1578,391,1599,514,2583.0,0,21,123,2583,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n013-2018-08-16-16-15-38+0800__CAM_FRONT__1534407613112407.jpg,1600,900,37154,8d045cbfe2dd40039a1e49f2f2272a56,bus,2,831,438,854,458,460.0,0,23,20,460,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n013-2018-08-16-16-15-38+0800__CAM_FRONT__1534407613112407.jpg,1600,900,37154,8d045cbfe2dd40039a1e49f2f2272a56,bus,2,879,432,915,473,1476.0,0,36,41,1476,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n013-2018-08-16-16-15-38+0800__CAM_FRONT__1534407613112407.jpg,1600,900,37154,8d045cbfe2dd40039a1e49f2f2272a56,car,0,856,453,873,468,255.0,0,17,15,255,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n013-2018-08-16-16-15-38+0800__CAM_FRONT__1534407613112407.jpg,1600,900,37154,8d045cbfe2dd40039a1e49f2f2272a56,bus,2,714,441,784,522,5670.0,0,70,81,5670,M
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,barrier,9,60,467,123,558,5733.0,0,63,91,5733,M
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,1129,499,1148,533,646.0,0,19,34,646,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,936,495,948,517,264.0,0,12,22,264,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,582,536,625,604,2924.0,0,43,68,2924,M
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,pedestrian,5,1006,458,1021,495,555.0,0,15,37,555,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,611,547,661,628,4050.0,0,50,81,4050,M
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,564,527,587,562,805.0,0,23,35,805,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,car,0,474,449,583,509,6540.0,0,109,60,6540,M
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,469,498,502,547,1617.0,0,33,49,1617,M
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,car,0,1186,469,1407,556,19227.0,0,221,87,19227,L
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,pedestrian,5,1045,454,1062,493,663.0,0,17,39,663,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,1438,524,1456,554,540.0,0,18,30,540,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,1100,498,1119,529,589.0,0,19,31,589,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,1163,503,1180,534,527.0,0,17,31,527,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,barrier,9,574,495,625,593,4998.0,0,51,98,4998,M
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,534,510,567,559,1617.0,0,33,49,1617,M
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,981,494,992,521,297.0,0,11,27,297,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,836,487,847,508,231.0,0,11,21,231,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,pedestrian,5,23,430,36,465,455.0,0,13,35,455,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,827,486,842,508,330.0,0,15,22,330,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,1042,495,1057,524,435.0,0,15,29,435,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,2,651,108,823,18232.0,0,106,172,18232,L
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,truck,1,199,410,467,552,38056.0,0,268,142,38056,L
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,1072,498,1089,528,510.0,0,17,30,510,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,894,488,906,513,300.0,0,12,25,300,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,854,484,868,510,364.0,0,14,26,364,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,barrier,9,0,507,266,639,35112.0,0,266,132,35112,L
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,barrier,9,245,512,520,641,35475.0,0,275,129,35475,L
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,503,502,537,550,1632.0,0,34,48,1632,M
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,1021,495,1036,524,435.0,0,15,29,435,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,984,494,998,520,364.0,0,14,26,364,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,73,665,208,849,24840.0,0,135,184,24840,L
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,930,495,943,517,286.0,0,13,22,286,S
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,103,484,135,527,1376.0,0,32,43,1376,M
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,barrier,9,1,472,67,553,5346.0,0,66,81,5346,M
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,motorcycle,6,641,449,677,503,1944.0,0,36,54,1944,M
train,v1.0-train,CAM_FRONT_LEFT,data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-10-10-50-47+0800__CAM_FRONT_LEFT__1531191383404509.jpg,1600,900,37235,8d57a1aceaa94410aa2dcc4ac21d164d,traffic_cone,8,210,456,255,518,2790.0,0,45,62,2790,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,truck,1,1027,369,1174,452,12201.0,0,147,83,12201,L
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,car,0,1159,423,1264,464,4305.0,0,105,41,4305,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,trailer,3,429,394,562,440,6118.0,0,133,46,6118,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,car,0,1059,422,1158,456,3366.0,0,99,34,3366,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,barrier,9,0,485,83,607,10126.0,0,83,122,10126,L
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,car,0,1270,422,1382,472,5600.0,0,112,50,5600,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,truck,1,925,387,1036,446,6549.0,0,111,59,6549,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,trailer,3,269,384,490,450,14586.0,0,221,66,14586,L
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,car,0,1546,424,1599,510,4558.0,0,53,86,4558,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,truck,1,609,331,1121,777,228352.0,0,512,446,228352,L
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,trailer,3,561,390,605,441,2244.0,0,44,51,2244,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,barrier,9,111,446,456,495,16905.0,0,345,49,16905,L
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,trailer,3,349,388,524,445,9975.0,0,175,57,9975,L
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,car,0,1406,427,1569,496,11247.0,0,163,69,11247,L
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,car,0,1104,425,1168,452,1728.0,0,64,27,1728,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,car,0,1166,423,1295,469,5934.0,0,129,46,5934,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,trailer,3,632,390,675,437,2021.0,0,43,47,2021,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,trailer,3,397,391,541,441,7200.0,0,144,50,7200,M
train,v1.0-train,CAM_BACK,data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,1600,900,37253,8d665604915e41e989dd8d67cc426274,car,0,1334,426,1468,484,7772.0,0,134,58,7772,M
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n013-2018-08-20-14-38-24+0800__CAM_FRONT__1534747520762407.jpg,1600,900,37371,8dd95ae243b4467c9e4e455a505e8c20,barrier,9,390,465,408,498,594.0,0,18,33,594,S
train,v1.0-train,CAM_FRONT,data/nuimages/samples/CAM_FRONT/n013-2018-08-20-14-38-24+0800__CAM_FRONT__1534747520762407.jpg,1600,900,37371,8dd95ae243b4467c9e4e455a505e8c20,barrier,9,634,480,654,512,640.0,0,20,32,640,S
